É_ÉEÉìÉçÅ[ÉhÇµÇΩéûçèÅF2023/02/15 23:56:00

,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy,éDñy
2022/3/21,0.7,8,1,1.5,0,8,1,14.64,8,1,72,0,8,1,3.3,8,1,7.8,8,1,1,0,8,1,1013.0,8,1,4.9,0,8,1
2022/3/22,1.8,8,1,1.0,0,8,1,9.70,8,1,70,0,8,1,2.3,8,1,5.8,8,1,1,0,8,1,1014.8,8,1,3.0,0,8,1
2022/3/23,3.2,8,1,0,1,8,1,15.40,8,1,67,0,8,1,1.7,8,1,7.0,8,1,0,1,8,1,1014.3,8,1,6.2,0,8,1
2022/3/24,4.1,8,1,0.0,0,8,1,13.27,8,1,63,0,8,1,2.1,8,1,9.8,8,1,0,1,8,1,1012.9,8,1,3.8,0,8,1
2022/3/25,5.3,8,1,0,1,8,1,17.27,8,1,59,0,8,1,2.5,8,1,7.5,8,1,0,1,8,1,1019.8,8,1,6.1,0,8,1
2022/3/26,5.7,8,1,5.5,0,8,1,7.34,8,1,53,0,8,1,5.5,8,1,10.0,8,1,0,1,8,1,1005.8,8,1,0.1,0,8,1
2022/3/27,7.2,8,1,1.0,0,8,1,18.42,8,1,46,0,8,1,4.6,8,1,5.5,8,1,0,1,8,1,996.4,8,1,7.9,0,8,1
2022/3/28,5.1,8,1,1.5,0,8,1,10.32,8,1,41,0,8,1,5.1,8,1,6.3,8,1,0,1,8,1,1011.0,8,1,3.7,0,8,1
2022/3/29,6.9,8,1,0,1,8,1,21.79,8,1,38,0,8,1,2.7,8,1,3.3,8,1,0,1,8,1,1020.9,8,1,11.5,0,8,1
2022/3/30,4.8,8,1,0.0,0,8,1,12.05,8,1,34,0,8,1,3.8,8,1,7.3,8,1,0,1,8,1,1015.4,8,1,4.9,0,8,1
2022/3/31,3.7,8,1,0.0,0,8,1,19.42,8,1,30,0,8,1,3.1,8,1,6.3,8,1,1,0,8,1,1015.5,8,1,8.3,0,8,1
2022/4/1,1.2,8,1,1.0,0,8,1,14.92,8,1,26,0,8,1,4.3,8,1,7.3,8,1,1,0,8,1,1016.4,8,1,5.4,0,8,1
2022/4/2,5.0,8,1,0.0,0,8,1,20.85,8,1,25,0,8,1,3.2,8,1,3.5,8,1,0,1,8,1,1020.7,8,1,9.5,0,8,1
2022/4/3,8.0,8,1,0,1,8,1,22.78,8,1,20,0,8,1,3.3,8,1,0.5,8,1,0,1,8,1,1023.7,8,1,11.5,0,8,1
2022/4/4,8.7,8,1,0,1,8,1,23.56,8,1,14,0,8,1,2.6,8,1,0.0,8,1,0,1,8,1,1023.3,8,1,11.8,0,8,1
2022/4/5,9.2,8,1,0,1,8,1,23.51,8,1,8,0,8,1,4.0,8,1,3.3,8,1,0,1,8,1,1015.8,8,1,11.8,0,8,1
2022/4/6,5.1,8,1,1.0,0,8,1,8.03,8,1,0,1,8,1,4.5,8,1,9.3,8,1,0,1,8,1,1011.6,8,1,3.0,0,8,1
2022/4/7,5.1,8,1,0.0,0,8,1,18.63,8,1,0,1,8,1,3.5,8,1,7.5,8,1,0,1,8,1,1013.2,8,1,8.8,0,8,1
2022/4/8,5.1,8,1,1.0,0,8,1,16.06,8,1,0,1,8,1,3.1,8,1,7.8,8,1,0,1,8,1,1011.0,8,1,6.6,0,8,1
2022/4/9,8.5,8,1,0.0,0,8,1,20.81,8,1,0,1,8,1,5.1,8,1,5.0,8,1,0,1,8,1,1007.4,8,1,9.3,0,8,1
2022/4/10,10.0,8,1,0.5,0,8,1,12.14,8,1,0,1,8,1,3.6,8,1,10.0,8,1,0,1,8,1,1012.6,8,1,3.1,0,8,1
2022/4/11,11.8,8,1,0,1,8,1,19.50,8,1,0,1,8,1,3.2,8,1,5.3,8,1,0,1,8,1,1008.7,8,1,10.0,0,8,1
2022/4/12,11.8,8,1,0.5,0,8,1,17.11,8,1,0,1,8,1,2.6,8,1,9.3,8,1,0,1,8,1,1006.2,8,1,6.0,0,8,1
2022/4/13,6.4,8,1,1.5,0,8,1,11.39,8,1,0,1,8,1,6.5,8,1,9.8,8,1,0,1,8,1,1012.2,8,1,1.1,0,8,1
2022/4/14,6.2,8,1,0,1,8,1,20.54,8,1,0,1,8,1,3.7,8,1,9.8,8,1,0,1,8,1,1021.4,8,1,10.9,0,8,1
2022/4/15,6.2,8,1,0,1,8,1,19.71,8,1,0,1,8,1,2.6,8,1,6.3,8,1,0,1,8,1,1015.3,8,1,7.7,0,8,1
2022/4/16,7.7,8,1,0,1,8,1,25.89,8,1,0,1,8,1,3.8,8,1,0.0,8,1,0,1,8,1,1008.4,8,1,12.4,0,8,1
2022/4/17,9.5,8,1,0.0,0,8,1,12.89,8,1,0,1,8,1,3.3,8,1,8.0,8,1,0,1,8,1,1010.0,8,1,4.0,0,8,1
2022/4/18,8.4,8,1,4.0,0,8,1,7.59,8,1,0,1,8,1,2.6,8,1,9.0,8,1,0,1,8,1,1012.0,8,1,0.8,0,8,1
2022/4/19,8.7,8,1,0.0,0,8,1,25.22,8,1,0,1,8,1,2.8,8,1,1.8,8,1,0,1,8,1,1013.2,8,1,12.2,0,8,1
2022/4/20,11.3,8,1,0,1,8,1,23.00,8,1,0,1,8,1,4.3,8,1,3.8,8,1,0,1,8,1,1012.3,8,1,12.2,0,8,1
2022/4/21,15.0,8,1,0,1,8,1,25.48,8,1,0,1,8,1,4.7,8,1,0.0,8,1,0,1,8,1,1010.8,8,1,12.3,0,8,1
2022/4/22,14.8,8,1,5.0,0,8,1,14.77,8,1,0,1,8,1,4.5,8,1,8.3,8,1,0,1,8,1,1002.1,8,1,4.1,0,8,1
2022/4/23,11.1,8,1,0.5,0,8,1,16.03,8,1,0,1,8,1,3.8,8,1,4.5,8,1,0,1,8,1,1002.5,8,1,5.7,0,8,1
2022/4/24,10.9,8,1,0,1,8,1,23.59,8,1,0,1,8,1,6.5,8,1,4.5,8,1,0,1,8,1,1006.8,8,1,10.8,0,8,1
2022/4/25,12.0,8,1,0,1,8,1,25.27,8,1,0,1,8,1,2.6,8,1,3.8,8,1,0,1,8,1,1009.9,8,1,10.9,0,8,1
2022/4/26,13.7,8,1,0.0,0,8,1,12.52,8,1,0,1,8,1,5.3,8,1,7.8,8,1,0,1,8,1,1003.2,8,1,2.0,0,8,1
2022/4/27,12.2,8,1,0.0,0,8,1,24.83,8,1,0,1,8,1,6.3,8,1,3.8,8,1,0,1,8,1,997.1,8,1,9.6,0,8,1
2022/4/28,10.4,8,1,0,1,8,1,26.35,8,1,0,1,8,1,5.8,8,1,5.8,8,1,0,1,8,1,1013.8,8,1,11.7,0,8,1
2022/4/29,9.3,8,1,0,1,8,1,16.75,8,1,0,1,8,1,3.2,8,1,8.8,8,1,0,1,8,1,1014.1,8,1,4.5,0,8,1
2022/4/30,11.0,8,1,0,1,8,1,27.79,8,1,0,1,8,1,4.2,8,1,0.0,8,1,0,1,8,1,1011.4,8,1,13.3,0,8,1
2022/5/1,8.3,8,1,0.5,0,8,1,7.49,8,1,0,1,8,1,5.0,8,1,10.0,8,1,0,1,8,1,1008.0,8,1,0.4,0,8,1
2022/5/2,9.2,8,1,0.0,0,8,1,19.36,8,1,0,1,8,1,2.7,8,1,7.0,8,1,0,1,8,1,1003.3,8,1,6.3,0,8,1
2022/5/3,9.6,8,1,0.0,0,8,1,15.85,8,1,0,1,8,1,2.9,8,1,9.0,8,1,0,1,8,1,1007.3,8,1,3.7,0,8,1
2022/5/4,9.6,8,1,3.5,0,8,1,14.44,8,1,0,1,8,1,5.5,8,1,9.3,8,1,0,1,8,1,1008.3,8,1,3.8,0,8,1
2022/5/5,12.1,8,1,0.0,0,8,1,24.55,8,1,0,1,8,1,6.2,8,1,2.5,8,1,0,1,8,1,1016.8,8,1,12.7,0,8,1
2022/5/6,18.9,8,1,0,1,8,1,26.51,8,1,0,1,8,1,5.5,8,1,6.0,8,1,0,1,8,1,1014.0,8,1,12.0,0,8,1
2022/5/7,15.9,8,1,1.5,0,8,1,13.68,8,1,0,1,8,1,5.5,8,1,9.8,8,1,0,1,8,1,1007.2,8,1,3.1,0,8,1
2022/5/8,11.2,8,1,0.0,0,8,1,24.87,8,1,0,1,8,1,4.0,8,1,6.3,8,1,0,1,8,1,1007.7,8,1,9.6,0,8,1
2022/5/9,13.9,8,1,0,1,8,1,28.99,8,1,0,1,8,1,4.3,8,1,1.0,8,1,0,1,8,1,1009.2,8,1,13.4,0,8,1
2022/5/10,16.6,8,1,0,1,8,1,27.86,8,1,0,1,8,1,2.1,8,1,0.0,8,1,0,1,8,1,1013.3,8,1,13.4,0,8,1
2022/5/11,18.8,8,1,0,1,8,1,27.34,8,1,0,1,8,1,4.2,8,1,4.3,8,1,0,1,8,1,1015.2,8,1,13.2,0,8,1
2022/5/12,17.4,8,1,0,1,8,1,21.72,8,1,0,1,8,1,3.5,8,1,7.5,8,1,0,1,8,1,1011.3,8,1,6.8,0,8,1
2022/5/13,15.0,8,1,3.0,0,8,1,10.67,8,1,0,1,8,1,2.5,8,1,10.0,8,1,0,1,8,1,1007.6,8,1,0.5,0,8,1
2022/5/14,14.9,8,1,0.0,0,8,1,18.10,8,1,0,1,8,1,5.2,8,1,9.3,8,1,0,1,8,1,994.6,8,1,5.4,0,8,1
2022/5/15,13.1,8,1,0.0,0,8,1,19.55,8,1,0,1,8,1,3.5,8,1,6.0,8,1,0,1,8,1,1002.3,8,1,6.5,0,8,1
2022/5/16,14.9,8,1,0,1,8,1,29.20,8,1,0,1,8,1,4.5,8,1,0.0,8,1,0,1,8,1,1007.5,8,1,13.6,0,8,1
2022/5/17,16.1,8,1,0.0,0,8,1,24.33,8,1,0,1,8,1,3.5,8,1,4.8,8,1,0,1,8,1,1010.3,8,1,9.0,0,8,1
2022/5/18,17.5,8,1,0,1,8,1,28.70,8,1,0,1,8,1,3.0,8,1,1.8,8,1,0,1,8,1,1012.5,8,1,13.1,0,8,1
2022/5/19,16.0,8,1,0.0,0,8,1,15.61,8,1,0,1,8,1,3.4,8,1,7.3,8,1,0,1,8,1,1010.2,8,1,3.3,0,8,1
2022/5/20,17.1,8,1,0.0,0,8,1,14.34,8,1,0,1,8,1,2.3,8,1,6.8,8,1,0,1,8,1,1008.4,8,1,5.7,0,8,1
2022/5/21,18.6,8,1,0,1,8,1,22.37,8,1,0,1,8,1,4.3,8,1,7.0,8,1,0,1,8,1,1006.7,8,1,9.7,0,8,1
2022/5/22,18.3,8,1,1.5,0,8,1,18.17,8,1,0,1,8,1,5.3,8,1,5.3,8,1,0,1,8,1,1004.4,8,1,6.3,0,8,1
2022/5/23,15.0,8,1,0.0,0,8,1,21.80,8,1,0,1,8,1,3.5,8,1,7.5,8,1,0,1,8,1,1007.8,8,1,6.7,0,8,1
2022/5/24,13.6,8,1,0.5,0,8,1,15.15,8,1,0,1,8,1,2.3,8,1,10.0,8,1,0,1,8,1,1011.6,8,1,5.0,0,8,1
2022/5/25,20.4,8,1,0,1,8,1,27.50,8,1,0,1,8,1,2.5,8,1,2.5,8,1,0,1,8,1,1008.4,8,1,13.1,0,8,1
2022/5/26,20.6,8,1,0,1,8,1,26.60,8,1,0,1,8,1,5.6,8,1,5.5,8,1,0,1,8,1,1004.7,8,1,10.5,0,8,1
2022/5/27,16.5,8,1,24.0,0,8,1,5.17,8,1,0,1,8,1,7.0,8,1,10.0,8,1,0,1,8,1,998.0,8,1,0.0,0,8,1
2022/5/28,14.2,8,1,8.5,0,8,1,6.47,8,1,0,1,8,1,3.6,8,1,8.5,8,1,0,1,8,1,993.2,8,1,0.3,0,8,1
2022/5/29,12.4,8,1,7.0,0,8,1,16.65,8,1,0,1,8,1,8.3,8,1,7.5,8,1,0,1,8,1,1001.1,8,1,3.1,0,8,1
2022/5/30,15.6,8,1,0,1,8,1,29.96,8,1,0,1,8,1,3.8,8,1,4.8,8,1,0,1,8,1,1006.3,8,1,13.8,0,8,1
2022/5/31,11.7,8,1,16.5,0,8,1,9.26,8,1,0,1,8,1,6.8,8,1,9.8,8,1,0,1,8,1,1003.0,8,1,0.1,0,8,1
2022/6/1,12.7,8,1,5.0,0,8,1,10.42,8,1,0,1,8,1,2.6,8,1,10.0,8,1,0,1,8,1,1003.6,8,1,0.3,0,8,1
2022/6/2,13.7,8,1,0.0,0,8,1,11.51,8,1,0,1,8,1,2.2,8,1,10.0,8,1,0,1,8,1,1005.8,8,1,1.2,0,8,1
2022/6/3,12.7,8,1,0.0,0,8,1,21.44,8,1,0,1,8,1,4.8,8,1,9.3,8,1,0,1,8,1,1007.2,8,1,6.5,0,8,1
2022/6/4,11.6,8,1,0.0,0,8,1,25.42,8,1,0,1,8,1,4.9,8,1,7.0,8,1,0,1,8,1,1009.9,8,1,7.6,0,8,1
2022/6/5,12.2,8,1,0,1,8,1,31.14,8,1,0,1,8,1,2.9,8,1,6.3,8,1,0,1,8,1,1010.9,8,1,13.1,0,8,1
2022/6/6,14.1,8,1,0,1,8,1,26.42,8,1,0,1,8,1,4.2,8,1,9.8,8,1,0,1,8,1,1008.0,8,1,9.8,0,8,1
2022/6/7,14.4,8,1,0,1,8,1,30.88,8,1,0,1,8,1,2.7,8,1,4.5,8,1,0,1,8,1,1004.5,8,1,13.5,0,8,1
2022/6/8,13.6,8,1,0,1,8,1,27.79,8,1,0,1,8,1,2.6,8,1,5.5,8,1,0,1,8,1,1009.7,8,1,9.8,0,8,1
2022/6/9,14.6,8,1,0,1,8,1,23.19,8,1,0,1,8,1,2.8,8,1,4.0,8,1,0,1,8,1,1013.5,8,1,5.9,0,8,1
2022/6/10,17.3,8,1,0.0,0,8,1,29.88,8,1,0,1,8,1,5.3,8,1,3.0,8,1,0,1,8,1,1014.1,8,1,12.6,0,8,1
2022/6/11,15.7,8,1,1.0,0,8,1,15.79,8,1,0,1,8,1,4.0,8,1,9.0,8,1,0,1,8,1,1013.5,8,1,3.6,0,8,1
2022/6/12,13.5,8,1,0.0,0,8,1,28.10,8,1,0,1,8,1,5.3,8,1,6.0,8,1,0,1,8,1,1009.8,8,1,9.9,0,8,1
2022/6/13,16.1,8,1,0,1,8,1,22.79,8,1,0,1,8,1,3.0,8,1,7.5,8,1,0,1,8,1,1012.6,8,1,9.7,0,8,1
2022/6/14,15.5,5,1,0,1,8,1,30.40,8,1,0,1,8,1,3.7,8,1,0.8,8,1,0,1,8,1,1015.8,8,1,12.2,0,8,1
2022/6/15,15.3,8,1,0.5,0,8,1,21.95,8,1,0,1,8,1,6.9,8,1,6.0,8,1,0,1,8,1,1010.7,8,1,7.6,0,8,1
2022/6/16,16.5,8,1,7.5,0,8,1,6.83,8,1,0,1,8,1,2.6,8,1,10.0,8,1,0,1,8,1,1001.5,8,1,0.3,0,8,1
2022/6/17,16.1,8,1,0.5,0,8,1,4.88,8,1,0,1,8,1,1.8,8,1,10.0,8,1,0,1,8,1,1003.8,8,1,0.0,0,8,1
2022/6/18,20.1,8,1,0,1,8,1,19.19,8,1,0,1,8,1,3.5,8,1,6.8,8,1,0,1,8,1,1004.0,8,1,7.0,0,8,1
2022/6/19,20.8,8,1,8.0,0,8,1,13.78,8,1,0,1,8,1,3.5,8,1,10.0,8,1,0,1,8,1,1000.3,8,1,2.0,0,8,1
2022/6/20,18.1,8,1,0.0,0,8,1,24.02,8,1,0,1,8,1,4.9,8,1,7.5,8,1,0,1,8,1,999.4,8,1,7.3,0,8,1
2022/6/21,18.0,8,1,0.0,0,8,1,26.58,8,1,0,1,8,1,3.2,8,1,8.8,8,1,0,1,8,1,1006.4,8,1,9.2,0,8,1
2022/6/22,19.9,8,1,0.0,0,8,1,23.40,8,1,0,1,8,1,4.3,8,1,9.5,8,1,0,1,8,1,1008.5,8,1,6.7,0,8,1
2022/6/23,17.0,8,1,3.5,0,8,1,6.57,8,1,0,1,8,1,5.3,8,1,10.0,8,1,0,1,8,1,1007.8,8,1,0.0,0,8,1
2022/6/24,18.7,8,1,15.5,0,8,1,5.01,8,1,0,1,8,1,7.2,8,1,9.8,8,1,0,1,8,1,994.7,8,1,0.1,0,8,1
2022/6/25,24.0,8,1,0,1,8,1,21.83,8,1,0,1,8,1,4.0,8,1,5.8,8,1,0,1,8,1,995.8,8,1,8.7,0,8,1
2022/6/26,24.0,8,1,0.0,0,8,1,12.43,8,1,0,1,8,1,3.8,8,1,6.3,8,1,0,1,8,1,1002.2,8,1,3.6,0,8,1
2022/6/27,20.1,8,1,1.0,0,8,1,17.03,8,1,0,1,8,1,3.6,8,1,10.0,8,1,0,1,8,1,1004.1,8,1,3.0,0,8,1
2022/6/28,19.1,8,1,14.5,0,8,1,10.39,8,1,0,1,8,1,3.7,8,1,10.0,8,1,0,1,8,1,1002.9,8,1,1.3,0,8,1
2022/6/29,19.3,8,1,13.0,0,8,1,3.59,8,1,0,1,8,1,2.2,8,1,10.0,8,1,0,1,8,1,998.6,8,1,0.0,0,8,1
2022/6/30,19.7,8,1,1.0,0,8,1,12.87,8,1,0,1,8,1,1.9,8,1,9.5,8,1,0,1,8,1,1007.4,8,1,0.7,0,8,1
2022/7/1,20.4,8,1,0.0,0,8,1,20.00,8,1,0,1,8,1,3.1,8,1,8.8,8,1,0,1,8,1,1011.6,8,1,5.4,0,8,1
2022/7/2,21.5,8,1,0.0,0,8,1,10.98,8,1,0,1,8,1,1.5,8,1,7.5,8,1,0,1,8,1,1009.3,8,1,0.3,0,8,1
2022/7/3,25.9,8,1,0,1,8,1,25.68,8,1,0,1,8,1,1.6,8,1,5.0,8,1,0,1,8,1,1004.6,8,1,10.9,0,8,1
2022/7/4,24.8,8,1,0.0,0,8,1,14.40,8,1,0,1,8,1,2.3,8,1,8.0,8,1,0,1,8,1,1003.7,8,1,4.7,0,8,1
2022/7/5,23.6,8,1,0.0,0,8,1,18.48,8,1,0,1,8,1,1.8,8,1,7.0,8,1,0,1,8,1,1005.9,8,1,4.9,0,8,1
2022/7/6,24.8,8,1,0,1,8,1,29.08,8,1,0,1,8,1,2.6,8,1,5.0,8,1,0,1,8,1,1008.8,8,1,13.7,0,8,1
2022/7/7,25.0,8,1,0,1,8,1,27.18,8,1,0,1,8,1,2.5,8,1,1.8,8,1,0,1,8,1,1010.3,8,1,12.3,0,8,1
2022/7/8,23.2,8,1,0,1,8,1,30.20,8,1,0,1,8,1,5.1,8,1,0.5,8,1,0,1,8,1,1007.9,8,1,14.1,0,8,1
2022/7/9,24.2,8,1,0.0,0,8,1,21.48,8,1,0,1,8,1,3.6,8,1,8.8,8,1,0,1,8,1,1005.2,8,1,7.2,0,8,1
2022/7/10,24.8,8,1,0.5,0,8,1,23.52,8,1,0,1,8,1,2.8,8,1,5.3,8,1,0,1,8,1,1003.7,8,1,8.4,0,8,1
2022/7/11,24.3,8,1,0.0,0,8,1,19.16,8,1,0,1,8,1,3.1,8,1,7.5,8,1,0,1,8,1,1006.8,8,1,5.5,0,8,1
2022/7/12,24.4,8,1,0.5,0,8,1,16.64,8,1,0,1,8,1,4.4,8,1,10.0,8,1,0,1,8,1,1007.5,8,1,2.0,0,8,1
2022/7/13,23.8,8,1,0.0,0,8,1,14.05,8,1,0,1,8,1,3.4,8,1,10.0,8,1,0,1,8,1,1006.9,8,1,1.0,0,8,1
2022/7/14,22.9,8,1,0,1,8,1,24.33,8,1,0,1,8,1,5.3,8,1,7.3,8,1,0,1,8,1,1005.1,8,1,10.0,0,8,1
2022/7/15,21.2,8,1,0.0,0,8,1,11.31,8,1,0,1,8,1,7.9,8,1,10.0,8,1,0,1,8,1,1004.1,8,1,1.1,0,8,1
2022/7/16,20.3,8,1,1.5,0,8,1,5.33,8,1,0,1,8,1,4.6,8,1,10.0,8,1,0,1,8,1,1005.5,8,1,0.0,0,8,1
2022/7/17,20.3,8,1,49.0,0,8,1,5.33,8,1,0,1,8,1,1.3,8,1,10.0,8,1,0,1,8,1,999.4,8,1,0.0,0,8,1
2022/7/18,19.8,8,1,0.5,0,8,1,8.04,8,1,0,1,8,1,2.3,8,1,10.0,8,1,0,1,8,1,999.6,8,1,0.0,0,8,1
2022/7/19,23.2,8,1,0.0,0,8,1,20.73,8,1,0,1,8,1,3.4,8,1,7.8,8,1,0,1,8,1,999.6,8,1,7.6,0,8,1
2022/7/20,22.9,8,1,1.5,0,8,1,17.93,8,1,0,1,8,1,3.0,8,1,7.3,8,1,0,1,8,1,1000.0,8,1,5.3,0,8,1
2022/7/21,21.8,8,1,0,1,8,1,20.65,8,1,0,1,8,1,3.8,8,1,5.5,8,1,0,1,8,1,1002.4,8,1,7.4,0,8,1
2022/7/22,22.0,8,1,2.0,0,8,1,18.10,8,1,0,1,8,1,1.8,8,1,8.3,8,1,0,1,8,1,1002.2,8,1,5.6,0,8,1
2022/7/23,21.2,8,1,7.5,0,8,1,8.30,8,1,0,1,8,1,2.4,8,1,10.0,8,1,0,1,8,1,1000.6,8,1,0.1,0,8,1
2022/7/24,20.9,8,1,0,1,8,1,17.12,8,1,0,1,8,1,4.4,8,1,9.0,8,1,0,1,8,1,1004.1,8,1,2.8,0,8,1
2022/7/25,21.2,8,1,0.0,0,8,1,14.53,8,1,0,1,8,1,2.1,8,1,9.0,8,1,0,1,8,1,1008.1,8,1,3.1,0,8,1
2022/7/26,23.2,8,1,0,1,8,1,20.36,8,1,0,1,8,1,1.8,8,1,7.8,8,1,0,1,8,1,1008.2,8,1,6.2,0,8,1
2022/7/27,24.1,8,1,0,1,8,1,20.35,8,1,0,1,8,1,2.5,8,1,9.3,8,1,0,1,8,1,1009.3,8,1,5.1,0,8,1
2022/7/28,23.6,8,1,0.0,0,8,1,15.96,8,1,0,1,8,1,3.9,8,1,9.8,8,1,0,1,8,1,1012.0,8,1,2.2,0,8,1
2022/7/29,24.3,8,1,0,1,8,1,24.16,8,1,0,1,8,1,2.4,8,1,10.0,8,1,0,1,8,1,1013.6,8,1,9.6,0,8,1
2022/7/30,25.3,8,1,0,1,8,1,26.23,8,1,0,1,8,1,2.2,8,1,4.0,8,1,0,1,8,1,1010.1,8,1,13.0,0,8,1
2022/7/31,26.0,8,1,0.0,0,8,1,23.89,8,1,0,1,8,1,3.1,8,1,8.3,8,1,0,1,8,1,1007.4,8,1,9.9,0,8,1
2022/8/1,22.8,8,1,21.0,0,8,1,6.93,8,1,0,1,8,1,3.8,8,1,10.0,8,1,0,1,8,1,1008.8,8,1,0.1,0,8,1
2022/8/2,22.9,8,1,0.5,0,8,1,18.58,8,1,0,1,8,1,5.0,8,1,9.8,8,1,0,1,8,1,1005.2,8,1,5.2,0,8,1
2022/8/3,23.3,8,1,0.0,0,8,1,23.03,8,1,0,1,8,1,3.9,8,1,7.5,8,1,0,1,8,1,1006.2,8,1,7.2,0,8,1
2022/8/4,23.1,8,1,0,1,8,1,23.94,8,1,0,1,8,1,3.4,8,1,8.0,8,1,0,1,8,1,1007.4,8,1,9.9,0,8,1
2022/8/5,21.7,8,1,0,1,8,1,26.54,8,1,0,1,8,1,5.6,8,1,3.5,8,1,0,1,8,1,1006.8,8,1,13.0,0,8,1
2022/8/6,21.8,8,1,0,1,8,1,19.70,8,1,0,1,8,1,6.1,8,1,8.5,8,1,0,1,8,1,1007.2,8,1,5.7,0,8,1
2022/8/7,22.7,8,1,0.0,0,8,1,18.20,8,1,0,1,8,1,6.4,8,1,7.8,8,1,0,1,8,1,1007.6,8,1,6.4,0,8,1
2022/8/8,24.2,8,1,6.5,0,8,1,6.62,8,1,0,1,8,1,4.8,8,1,10.0,8,1,0,1,8,1,1001.4,8,1,0.3,0,8,1
2022/8/9,24.9,8,1,23.5,0,8,1,12.01,8,1,0,1,8,1,2.0,8,1,9.8,8,1,0,1,8,1,999.8,8,1,2.2,0,8,1
2022/8/10,23.9,8,1,0.0,0,8,1,11.98,8,1,0,1,8,1,3.9,8,1,10.0,8,1,0,1,8,1,1002.4,8,1,2.1,0,8,1
2022/8/11,23.8,8,1,7.0,0,8,1,20.26,8,1,0,1,8,1,3.0,8,1,6.3,8,1,0,1,8,1,1002.9,8,1,8.9,0,8,1
2022/8/12,24.9,8,1,33.5,0,8,1,19.46,8,1,0,1,8,1,2.8,8,1,6.5,8,1,0,1,8,1,1000.3,8,1,6.3,0,8,1
2022/8/13,24.8,8,1,0.0,0,8,1,17.62,8,1,0,1,8,1,2.3,8,1,7.0,8,1,0,1,8,1,1003.5,8,1,6.3,0,8,1
2022/8/14,23.4,8,1,0.0,0,8,1,13.58,8,1,0,1,8,1,2.6,8,1,7.5,8,1,0,1,8,1,1003.2,8,1,3.9,0,8,1
2022/8/15,22.6,8,1,23.0,0,8,1,12.41,8,1,0,1,8,1,2.8,8,1,9.5,8,1,0,1,8,1,1001.3,8,1,2.4,0,8,1
2022/8/16,21.6,8,1,82.0,0,8,1,4.78,8,1,0,1,8,1,4.2,8,1,10.0,8,1,0,1,8,1,990.8,8,1,0.3,0,8,1
2022/8/17,23.2,8,1,0.0,0,8,1,23.52,8,1,0,1,8,1,3.5,8,1,3.5,8,1,0,1,8,1,1005.5,8,1,10.6,0,8,1
2022/8/18,21.3,8,1,0.0,0,8,1,7.77,8,1,0,1,8,1,4.3,8,1,10.0,8,1,0,1,8,1,1003.8,8,1,0.0,0,8,1
2022/8/19,23.4,8,1,0.0,0,8,1,21.81,8,1,0,1,8,1,5.0,8,1,8.3,8,1,0,1,8,1,998.9,8,1,8.1,0,8,1
2022/8/20,21.9,8,1,6.0,0,8,1,8.95,8,1,0,1,8,1,3.7,8,1,7.0,8,1,0,1,8,1,995.2,8,1,1.7,0,8,1
2022/8/21,22.9,8,1,0,1,8,1,22.43,8,1,0,1,8,1,2.0,8,1,1.8,8,1,0,1,8,1,1001.6,8,1,10.9,0,8,1
2022/8/22,23.1,8,1,0.0,0,8,1,19.83,8,1,0,1,8,1,4.5,8,1,7.0,8,1,0,1,8,1,1005.1,8,1,8.2,0,8,1
2022/8/23,24.3,8,1,0.0,0,8,1,10.09,8,1,0,1,8,1,4.6,8,1,8.3,8,1,0,1,8,1,996.7,8,1,1.2,0,8,1
2022/8/24,21.9,8,1,0.0,0,8,1,20.79,8,1,0,1,8,1,3.2,8,1,2.8,8,1,0,1,8,1,1002.8,8,1,8.6,0,8,1
2022/8/25,21.7,8,1,0.0,0,8,1,22.95,8,1,0,1,8,1,2.3,8,1,6.5,8,1,0,1,8,1,1004.0,8,1,9.4,0,8,1
2022/8/26,22.0,8,1,0.0,0,8,1,12.47,8,1,0,1,8,1,3.7,8,1,6.5,8,1,0,1,8,1,1003.8,8,1,3.6,0,8,1
2022/8/27,22.4,8,1,0.0,0,8,1,10.42,8,1,0,1,8,1,4.2,8,1,10.0,8,1,0,1,8,1,1003.2,8,1,0.8,0,8,1
2022/8/28,22.4,8,1,0.0,0,8,1,15.92,8,1,0,1,8,1,2.8,8,1,7.8,8,1,0,1,8,1,1007.2,8,1,5.2,0,8,1
2022/8/29,21.1,8,1,0.0,0,8,1,11.15,8,1,0,1,8,1,1.7,8,1,8.5,8,1,0,1,8,1,1015.4,8,1,3.7,0,8,1
2022/8/30,21.4,8,1,0.0,0,8,1,9.99,8,1,0,1,8,1,2.9,8,1,10.0,8,1,0,1,8,1,1012.5,8,1,0.4,0,8,1
2022/8/31,19.3,8,1,30.0,0,8,1,2.91,8,1,0,1,8,1,2.7,8,1,10.0,8,1,0,1,8,1,1006.8,8,1,0.0,0,8,1
2022/9/1,20.7,8,1,0.0,0,8,1,9.43,8,1,0,1,8,1,1.6,8,1,9.5,8,1,0,1,8,1,1006.3,8,1,1.4,0,8,1
