ダウンロードした時刻：2023/02/19 20:16:14

,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋,名古屋
2022/4/2,9.4,8,1,0.5,0,8,1,16.17,8,1,0,1,8,1,2.8,8,1,10.0,8,1,0,1,8,1,1019.9,8,1,4.8,0,8,1
2022/4/3,10.6,8,1,0.0,0,8,1,5.36,8,1,0,1,8,1,2.5,8,1,10.0,8,1,0,1,8,1,1020.1,8,1,0.0,0,8,1
2022/4/4,13.9,8,1,0.0,0,8,1,24.59,8,1,0,1,8,1,4.1,8,1,3.5,8,1,0,1,8,1,1015.7,8,1,11.2,0,8,1
2022/4/5,14.6,8,1,0,1,8,1,25.47,8,1,0,1,8,1,3.3,8,1,3.3,8,1,0,1,8,1,1014.1,8,1,11.3,0,8,1
2022/4/6,16.7,8,1,0,1,8,1,24.13,8,1,0,1,8,1,2.2,8,1,7.0,8,1,0,1,8,1,1012.4,8,1,10.3,0,8,1
2022/4/7,16.3,8,1,0,1,8,1,22.10,8,1,0,1,8,1,3.4,8,1,6.5,8,1,0,1,8,1,1008.7,8,1,11.3,0,8,1
2022/4/8,16.3,8,1,0,1,8,1,25.49,8,1,0,1,8,1,4.0,8,1,0.0,8,1,0,1,8,1,1011.2,8,1,11.8,0,8,1
2022/4/9,17.1,8,1,0,1,8,1,24.47,8,1,0,1,8,1,2.2,8,1,0.0,8,1,0,1,8,1,1012.2,8,1,11.2,0,8,1
2022/4/10,19.6,8,1,0,1,8,1,24.94,8,1,0,1,8,1,2.4,8,1,0.8,8,1,0,1,8,1,1012.8,8,1,11.7,0,8,1
2022/4/11,19.5,8,1,0,1,8,1,19.01,8,1,0,1,8,1,2.9,8,1,10.0,8,1,0,1,8,1,1012.3,8,1,5.0,0,8,1
2022/4/12,20.4,8,1,0,1,8,1,24.65,8,1,0,1,8,1,2.5,8,1,0.8,8,1,0,1,8,1,1007.4,8,1,11.9,0,8,1
2022/4/13,22.4,8,1,0.0,0,8,1,21.98,8,1,0,1,8,1,2.2,8,1,8.8,8,1,0,1,8,1,1005.6,8,1,8.9,0,8,1
2022/4/14,19.8,8,1,18.0,0,8,1,7.83,8,1,0,1,8,1,3.0,8,1,10.0,8,1,0,1,8,1,1007.2,8,1,0.7,0,8,1
2022/4/15,16.9,8,1,3.5,0,8,1,6.25,8,1,0,1,8,1,2.8,8,1,9.3,8,1,0,1,8,1,1001.5,8,1,0.0,0,8,1
2022/4/16,15.2,8,1,0,1,8,1,25.58,8,1,0,1,8,1,6.0,8,1,6.3,8,1,0,1,8,1,1002.0,8,1,11.9,0,8,1
2022/4/17,12.5,8,1,6.5,0,8,1,6.91,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,1011.4,8,1,0.0,0,8,1
2022/4/18,13.6,8,1,23.5,0,8,1,4.37,8,1,0,1,8,1,2.6,8,1,8.5,8,1,0,1,8,1,1009.9,8,1,0.0,0,8,1
2022/4/19,16.1,8,1,0,1,8,1,23.71,8,1,0,1,8,1,3.2,8,1,5.8,8,1,0,1,8,1,1008.3,8,1,12.4,0,8,1
2022/4/20,16.8,8,1,0,1,8,1,25.06,8,1,0,1,8,1,2.5,8,1,0.5,8,1,0,1,8,1,1011.8,8,1,11.6,0,8,1
2022/4/21,16.3,8,1,18.5,0,8,1,8.84,8,1,0,1,8,1,2.0,8,1,9.0,8,1,0,1,8,1,1010.8,8,1,1.3,0,8,1
2022/4/22,19.7,8,1,0.0,0,8,1,24.33,8,1,0,1,8,1,2.8,8,1,4.3,8,1,0,1,8,1,1004.9,8,1,10.5,0,8,1
2022/4/23,19.5,8,1,0,1,8,1,18.88,8,1,0,1,8,1,3.1,8,1,9.3,8,1,0,1,8,1,1006.0,8,1,6.2,0,8,1
2022/4/24,17.2,8,1,7.0,0,8,1,4.45,8,1,0,1,8,1,1.6,8,1,10.0,8,1,0,1,8,1,1006.7,8,1,0.0,0,8,1
2022/4/25,20.9,8,1,0.0,0,8,1,24.94,8,1,0,1,8,1,2.3,8,1,8.5,8,1,0,1,8,1,1007.6,8,1,11.0,0,8,1
2022/4/26,21.3,8,1,14.5,0,8,1,5.37,8,1,0,1,8,1,4.1,8,1,10.0,8,1,0,1,8,1,1004.1,8,1,0.0,0,8,1
2022/4/27,20.8,8,1,9.5,0,8,1,14.40,8,1,0,1,8,1,3.9,8,1,10.0,8,1,0,1,8,1,1003.2,8,1,2.1,0,8,1
2022/4/28,18.2,8,1,0,1,8,1,17.53,8,1,0,1,8,1,3.0,8,1,9.3,8,1,0,1,8,1,1009.7,8,1,5.2,0,8,1
2022/4/29,15.9,8,1,32.0,0,8,1,3.86,8,1,0,1,8,1,3.1,8,1,6.8,8,1,0,1,8,1,1001.0,8,1,0.0,0,8,1
2022/4/30,15.2,8,1,0.0,0,8,1,27.02,8,1,0,1,8,1,4.9,8,1,3.8,8,1,0,1,8,1,1008.0,8,1,10.3,0,8,1
2022/5/1,13.9,8,1,12.5,0,8,1,4.47,8,1,0,1,8,1,3.4,8,1,9.8,8,1,0,1,8,1,1003.9,8,1,0.0,0,8,1
2022/5/2,14.1,8,1,0.0,0,8,1,25.00,8,1,0,1,8,1,3.9,8,1,6.5,8,1,0,1,8,1,1004.7,8,1,9.4,0,8,1
2022/5/3,15.1,8,1,0,1,8,1,28.74,8,1,0,1,8,1,3.5,8,1,1.5,8,1,0,1,8,1,1011.2,8,1,13.0,0,8,1
2022/5/4,17.4,8,1,0,1,8,1,28.03,8,1,0,1,8,1,1.8,8,1,2.0,8,1,0,1,8,1,1015.1,8,1,12.7,0,8,1
2022/5/5,19.9,8,1,0,1,8,1,27.75,8,1,0,1,8,1,2.7,8,1,3.5,8,1,0,1,8,1,1015.9,8,1,12.2,0,8,1
2022/5/6,19.6,8,1,0,1,8,1,18.32,8,1,0,1,8,1,2.7,8,1,9.8,8,1,0,1,8,1,1014.7,8,1,4.2,0,8,1
2022/5/7,21.2,8,1,0,1,8,1,22.93,8,1,0,1,8,1,2.8,8,1,5.0,8,1,0,1,8,1,1008.9,8,1,7.6,0,8,1
2022/5/8,18.7,8,1,0,1,8,1,28.04,8,1,0,1,8,1,4.6,8,1,6.8,8,1,0,1,8,1,1008.6,8,1,11.7,0,8,1
2022/5/9,14.4,8,1,3.5,0,8,1,3.10,8,1,0,1,8,1,2.6,8,1,9.5,8,1,0,1,8,1,1010.4,8,1,0.0,0,8,1
2022/5/10,16.7,8,1,0,1,8,1,24.43,8,1,0,1,8,1,2.3,8,1,7.8,8,1,0,1,8,1,1012.3,8,1,9.9,0,8,1
2022/5/11,19.5,8,1,0.0,0,8,1,18.50,8,1,0,1,8,1,2.2,8,1,7.5,8,1,0,1,8,1,1012.6,8,1,4.2,0,8,1
2022/5/12,18.9,8,1,13.0,0,8,1,8.93,8,1,0,1,8,1,2.2,8,1,9.3,8,1,0,1,8,1,1009.5,8,1,0.0,0,8,1
2022/5/13,19.6,8,1,27.5,0,8,1,5.77,8,1,0,1,8,1,2.3,8,1,10.0,8,1,0,1,8,1,1001.0,8,1,0.0,0,8,1
2022/5/14,19.8,8,1,9.0,0,8,1,19.90,8,1,0,1,8,1,4.7,8,1,8.5,8,1,0,1,8,1,999.0,8,1,7.5,0,8,1
2022/5/15,16.9,8,1,0.0,0,8,1,9.05,8,1,0,1,8,1,2.6,8,1,10.0,8,1,0,1,8,1,1004.2,8,1,0.0,0,8,1
2022/5/16,17.3,8,1,0,1,8,1,12.10,8,1,0,1,8,1,2.1,8,1,10.0,8,1,0,1,8,1,1005.1,8,1,0.1,0,8,1
2022/5/17,17.2,8,1,0,1,8,1,7.75,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,1008.6,8,1,0.1,0,8,1
2022/5/18,19.8,8,1,0,1,8,1,28.13,8,1,0,1,8,1,2.5,8,1,4.3,8,1,0,1,8,1,1012.2,8,1,11.4,0,8,1
2022/5/19,21.3,8,1,0,1,8,1,23.55,8,1,0,1,8,1,2.2,8,1,5.8,8,1,0,1,8,1,1012.1,8,1,9.7,0,8,1
2022/5/20,21.3,8,1,0,1,8,1,13.15,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,1009.0,8,1,0.6,0,8,1
2022/5/21,18.4,8,1,4.0,0,8,1,4.87,8,1,0,1,8,1,1.9,8,1,10.0,8,1,0,1,8,1,1003.8,8,1,0.0,0,8,1
2022/5/22,21.8,8,1,3.0,0,8,1,27.67,8,1,0,1,8,1,3.2,8,1,5.8,8,1,0,1,8,1,998.8,8,1,11.3,0,8,1
2022/5/23,22.6,8,1,0.0,0,8,1,29.65,8,1,0,1,8,1,4.0,8,1,4.0,8,1,0,1,8,1,1003.7,8,1,13.0,0,8,1
2022/5/24,22.2,8,1,0,1,8,1,27.14,8,1,0,1,8,1,2.7,8,1,4.5,8,1,0,1,8,1,1009.1,8,1,11.1,0,8,1
2022/5/25,22.6,8,1,0,1,8,1,24.45,8,1,0,1,8,1,3.0,8,1,4.8,8,1,0,1,8,1,1006.4,8,1,11.4,0,8,1
2022/5/26,19.9,8,1,22.0,0,8,1,8.04,8,1,0,1,8,1,3.3,8,1,9.0,8,1,0,1,8,1,1002.3,8,1,0.1,0,8,1
2022/5/27,22.5,8,1,62.5,0,8,1,25.10,8,1,0,1,8,1,3.9,5,1,9.3,8,1,0,1,8,1,993.6,8,1,9.9,0,8,1
2022/5/28,22.7,8,1,0,1,8,1,27.71,8,1,0,1,8,1,4.1,8,1,4.5,8,1,0,1,8,1,998.0,8,1,11.7,0,8,1
2022/5/29,25.3,8,1,0,1,8,1,29.90,8,1,0,1,8,1,3.0,8,1,4.0,8,1,0,1,8,1,999.9,8,1,13.5,0,8,1
2022/5/30,23.9,8,1,0.5,0,8,1,24.39,8,1,0,1,8,1,3.3,8,1,6.5,8,1,0,1,8,1,998.4,8,1,8.9,0,8,1
2022/5/31,20.1,8,1,6.5,0,8,1,15.37,8,1,0,1,8,1,3.8,8,1,7.0,8,1,0,1,8,1,998.5,8,1,5.3,0,8,1
2022/6/1,21.0,8,1,0,1,8,1,21.19,8,1,0,1,8,1,2.8,8,1,7.5,8,1,0,1,8,1,1002.2,8,1,6.0,0,8,1
2022/6/2,23.2,8,1,0,1,8,1,28.12,8,1,0,1,8,1,2.8,8,1,3.5,8,1,0,1,8,1,1001.8,8,1,12.8,0,8,1
2022/6/3,23.9,8,1,0,1,8,1,28.22,8,1,0,1,8,1,3.7,8,1,2.0,8,1,0,1,8,1,1001.7,8,1,13.0,0,8,1
2022/6/4,22.3,8,1,0,1,8,1,28.52,8,1,0,1,8,1,3.5,8,1,5.3,8,1,0,1,8,1,1004.9,8,1,11.4,0,8,1
2022/6/5,22.8,8,1,2.5,0,8,1,17.09,8,1,0,1,8,1,3.1,8,1,9.8,8,1,0,1,8,1,1002.8,8,1,4.5,0,8,1
2022/6/6,18.8,8,1,31.5,0,8,1,7.48,8,1,0,1,8,1,3.2,8,1,10.0,8,1,0,1,8,1,989.4,8,1,0.0,0,8,1
2022/6/7,20.3,8,1,0,1,8,1,30.28,8,1,0,1,8,1,5.8,8,1,2.3,8,1,0,1,8,1,994.9,8,1,13.9,0,8,1
2022/6/8,21.3,8,1,0,1,8,1,28.35,8,1,0,1,8,1,2.8,8,1,2.5,8,1,0,1,8,1,1003.8,8,1,12.5,0,8,1
2022/6/9,22.5,8,1,0,1,8,1,24.98,8,1,0,1,8,1,3.0,8,1,5.8,8,1,0,1,8,1,1007.7,8,1,9.7,0,8,1
2022/6/10,23.5,8,1,0.0,0,8,1,21.89,8,1,0,1,8,1,3.3,8,1,9.3,8,1,0,1,8,1,1009.4,8,1,6.2,0,8,1
2022/6/11,22.0,8,1,1.0,0,8,1,7.73,8,1,0,1,8,1,2.3,8,1,10.0,8,1,0,1,8,1,1006.8,8,1,0.0,0,8,1
2022/6/12,22.9,8,1,0.0,0,8,1,29.27,8,1,0,1,8,1,4.7,8,1,5.3,8,1,0,1,8,1,1001.3,8,1,12.1,0,8,1
2022/6/13,22.4,8,1,0.0,0,8,1,21.50,8,1,0,1,8,1,3.7,8,1,10.0,8,1,0,1,8,1,1005.1,8,1,5.8,0,8,1
2022/6/14,18.6,8,1,13.5,0,8,1,5.65,8,1,0,1,8,1,2.6,8,1,10.0,8,1,0,1,8,1,1006.8,8,1,0.0,0,8,1
2022/6/15,18.2,8,1,5.5,0,8,1,5.41,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,1005.6,8,1,0.0,0,8,1
2022/6/16,22.1,8,1,0,1,8,1,14.00,8,1,0,1,8,1,2.1,8,1,10.0,8,1,0,1,8,1,1004.4,8,1,0.8,0,8,1
2022/6/17,25.1,8,1,0,1,8,1,21.85,8,1,0,1,8,1,1.9,8,1,9.3,8,1,0,1,8,1,1004.0,8,1,5.7,0,8,1
2022/6/18,22.7,8,1,3.5,0,8,1,4.72,8,1,0,1,8,1,2.0,8,1,10.0,8,1,0,1,8,1,1003.6,8,1,0.0,0,8,1
2022/6/19,25.4,8,1,0,1,8,1,26.17,8,1,0,1,8,1,2.1,8,1,6.3,8,1,0,1,8,1,1002.5,8,1,9.6,0,8,1
2022/6/20,26.6,8,1,0,1,8,1,19.96,8,1,0,1,8,1,1.9,8,1,10.0,8,1,0,1,8,1,999.5,8,1,5.6,0,8,1
2022/6/21,23.8,8,1,37.0,0,8,1,7.96,8,1,0,1,8,1,2.5,8,1,10.0,8,1,0,1,8,1,1001.1,8,1,0.0,0,8,1
2022/6/22,24.0,8,1,23.0,0,8,1,8.62,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,1002.0,8,1,0.1,0,8,1
2022/6/23,26.3,8,1,0.0,0,8,1,17.73,8,1,0,1,8,1,2.9,8,1,9.0,8,1,0,1,8,1,1004.1,8,1,4.5,0,8,1
2022/6/24,27.8,8,1,0.0,0,8,1,21.58,8,1,0,1,8,1,4.5,8,1,7.5,8,1,0,1,8,1,999.8,8,1,6.5,0,8,1
2022/6/25,29.0,8,1,0.0,0,8,1,18.50,8,1,0,1,8,1,2.6,8,1,8.5,8,1,0,1,8,1,1002.9,8,1,6.5,0,8,1
2022/6/26,27.7,8,1,0.0,0,8,1,16.52,8,1,0,1,8,1,2.0,8,1,8.5,8,1,0,1,8,1,1008.6,8,1,5.8,0,8,1
2022/6/27,30.2,8,1,0,1,8,1,23.76,8,1,0,1,8,1,2.4,8,1,5.5,8,1,0,1,8,1,1008.1,8,1,10.5,0,8,1
2022/6/28,31.0,8,1,0,1,8,1,28.10,8,1,0,1,8,1,2.3,8,1,4.0,8,1,0,1,8,1,1005.7,8,1,13.1,0,8,1
2022/6/29,31.2,8,1,0,1,8,1,29.25,8,1,0,1,8,1,2.4,8,1,1.8,8,1,0,1,8,1,1005.1,8,1,13.5,0,8,1
2022/6/30,32.4,8,1,0,1,8,1,29.15,8,1,0,1,8,1,3.1,8,1,4.0,8,1,0,1,8,1,1006.3,8,1,13.7,0,8,1
2022/7/1,32.0,8,1,0,1,8,1,28.37,8,1,0,1,8,1,3.3,8,1,0.3,8,1,0,1,8,1,1008.3,8,1,13.8,0,8,1
2022/7/2,29.7,8,1,0,1,8,1,28.87,8,1,0,1,8,1,3.2,8,1,3.3,8,1,0,1,8,1,1008.6,8,1,13.5,0,8,1
2022/7/3,25.4,8,1,51.5,0,8,1,3.32,8,1,0,1,8,1,1.8,8,1,10.0,8,1,0,1,8,1,1006.7,8,1,0.0,0,8,1
2022/7/4,24.9,8,1,3.0,0,8,1,6.76,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,1005.0,8,1,0.0,0,8,1
2022/7/5,25.6,8,1,10.5,0,8,1,11.28,8,1,0,1,8,1,2.9,8,1,10.0,8,1,0,1,8,1,1001.4,8,1,1.0,0,8,1
2022/7/6,27.6,8,1,12.5,0,8,1,24.04,8,1,0,1,8,1,2.9,8,1,5.3,8,1,0,1,8,1,999.5,8,1,7.5,0,8,1
2022/7/7,27.3,8,1,0.0,0,8,1,21.10,8,1,0,1,8,1,2.8,8,1,8.8,8,1,0,1,8,1,1002.6,8,1,5.8,0,8,1
2022/7/8,28.0,8,1,0.0,0,8,1,20.98,8,1,0,1,8,1,3.0,8,1,9.3,8,1,0,1,8,1,999.5,8,1,6.4,0,8,1
2022/7/9,26.7,8,1,50.0,0,8,1,13.14,8,1,0,1,8,1,2.4,8,1,8.5,8,1,0,1,8,1,996.5,8,1,2.7,0,8,1
2022/7/10,24.0,8,1,48.5,0,8,1,6.30,8,1,0,1,8,1,2.6,8,1,10.0,8,1,0,1,8,1,999.9,8,1,0.4,0,8,1
2022/7/11,28.0,8,1,0,1,8,1,22.71,8,1,0,1,8,1,2.4,8,1,8.3,8,1,0,1,8,1,1001.3,8,1,9.3,0,8,1
2022/7/12,25.4,8,1,14.0,0,8,1,8.18,8,1,0,1,8,1,2.9,8,1,10.0,8,1,0,1,8,1,1000.4,8,1,0.2,0,8,1
2022/7/13,27.9,8,1,0,1,8,1,27.18,8,1,0,1,8,1,3.0,8,1,5.0,8,1,0,1,8,1,998.0,8,1,10.8,0,8,1
2022/7/14,25.7,8,1,67.0,0,8,1,7.55,8,1,0,1,8,1,2.3,8,1,9.5,8,1,0,1,8,1,997.2,8,1,0.5,0,8,1
2022/7/15,24.9,8,1,8.0,0,8,1,6.41,8,1,0,1,8,1,2.0,8,1,10.0,8,1,0,1,8,1,995.0,8,1,0.3,0,8,1
2022/7/16,24.8,8,1,7.0,0,8,1,8.46,8,1,0,1,8,1,2.8,8,1,10.0,8,1,0,1,8,1,994.7,8,1,0.0,0,8,1
2022/7/17,26.3,8,1,15.0,0,8,1,17.95,8,1,0,1,8,1,2.3,8,1,8.5,8,1,0,1,8,1,994.3,8,1,4.4,0,8,1
2022/7/18,27.7,8,1,0.0,0,8,1,16.53,8,1,0,1,8,1,1.9,8,1,10.0,8,1,0,1,8,1,998.7,8,1,2.8,0,8,1
2022/7/19,25.8,8,1,49.5,0,8,1,3.08,8,1,0,1,8,1,3.2,8,1,10.0,8,1,0,1,8,1,997.0,8,1,0.0,0,8,1
2022/7/20,28.6,8,1,0,1,8,1,24.64,8,1,0,1,8,1,4.7,8,1,8.0,8,1,0,1,8,1,998.6,8,1,10.7,0,8,1
2022/7/21,27.9,8,1,0.0,0,8,1,16.27,8,1,0,1,8,1,2.2,8,1,7.5,8,1,0,1,8,1,998.9,8,1,4.2,0,8,1
2022/7/22,27.8,8,1,14.0,0,8,1,19.23,8,1,0,1,8,1,2.9,8,1,8.0,8,1,0,1,8,1,994.8,8,1,6.4,0,8,1
2022/7/23,27.1,8,1,0,1,8,1,28.69,8,1,0,1,8,1,5.1,8,1,2.8,8,1,0,1,8,1,997.5,8,1,13.5,0,8,1
2022/7/24,27.8,8,1,0,1,8,1,26.34,8,1,0,1,8,1,2.5,8,1,7.5,8,1,0,1,8,1,1001.3,8,1,12.2,0,8,1
2022/7/25,29.9,8,1,0,1,8,1,27.18,8,1,0,1,8,1,2.3,8,1,5.8,8,1,0,1,8,1,1003.4,8,1,12.2,0,8,1
2022/7/26,29.2,8,1,0.5,0,8,1,22.21,8,1,0,1,8,1,2.8,8,1,6.8,8,1,0,1,8,1,1003.4,8,1,9.7,0,8,1
2022/7/27,27.8,8,1,15.5,0,8,1,13.32,8,1,0,1,8,1,3.7,8,1,9.3,8,1,0,1,8,1,1005.4,8,1,1.8,0,8,1
2022/7/28,29.2,8,1,0,1,8,1,22.94,8,1,0,1,8,1,2.9,8,1,6.3,8,1,0,1,8,1,1007.8,8,1,9.8,0,8,1
2022/7/29,29.6,8,1,0,1,8,1,23.14,8,1,0,1,8,1,3.0,8,1,4.5,8,1,0,1,8,1,1009.7,8,1,10.2,0,8,1
2022/7/30,29.9,8,1,0,1,8,1,24.84,8,1,0,1,8,1,2.9,8,1,5.0,8,1,0,1,8,1,1009.0,8,1,11.2,0,8,1
2022/7/31,30.6,8,1,0,1,8,1,25.06,8,1,0,1,8,1,2.3,8,1,5.0,8,1,0,1,8,1,1007.7,8,1,11.5,0,8,1
2022/8/1,30.9,8,1,0,1,8,1,26.54,8,1,0,1,8,1,2.7,8,1,7.5,8,1,0,1,8,1,1007.2,8,1,12.3,0,8,1
2022/8/2,32.6,8,1,0,1,8,1,26.23,8,1,0,1,8,1,2.4,8,1,8.0,8,1,0,1,8,1,1006.4,8,1,11.9,0,8,1
2022/8/3,32.2,8,1,0,1,8,1,24.13,8,1,0,1,8,1,4.1,8,1,6.3,8,1,0,1,8,1,1003.9,8,1,10.1,0,8,1
2022/8/4,26.9,8,1,3.5,0,8,1,2.86,8,1,0,1,8,1,2.7,8,1,9.0,8,1,0,1,8,1,1002.2,8,1,0.1,0,8,1
2022/8/5,27.1,8,1,0.5,0,8,1,19.19,8,1,0,1,8,1,3.2,8,1,9.3,8,1,0,1,8,1,1000.7,8,1,4.0,0,8,1
2022/8/6,27.3,8,1,0.0,0,8,1,10.71,8,1,0,1,8,1,2.6,8,1,8.8,8,1,0,1,8,1,1002.9,8,1,2.1,0,8,1
2022/8/7,29.1,8,1,0,1,8,1,19.61,8,1,0,1,8,1,2.3,8,1,6.0,8,1,0,1,8,1,1004.9,8,1,8.4,0,8,1
2022/8/8,29.0,8,1,17.5,0,8,1,14.97,8,1,0,1,8,1,2.7,8,1,9.3,8,1,0,1,8,1,1005.7,8,1,5.4,0,8,1
2022/8/9,30.2,8,1,0.0,0,8,1,18.69,8,1,0,1,8,1,3.3,8,1,9.5,8,1,0,1,8,1,1005.1,8,1,5.8,0,8,1
2022/8/10,30.4,8,1,0.0,0,8,1,17.32,8,1,0,1,8,1,3.5,8,1,9.5,8,1,0,1,8,1,1004.7,8,1,4.8,0,8,1
2022/8/11,29.8,8,1,0.0,0,8,1,20.69,8,1,0,1,8,1,3.8,8,1,8.5,8,1,0,1,8,1,1004.0,8,1,8.1,0,8,1
2022/8/12,28.1,8,1,3.0,0,8,1,13.91,8,1,0,1,8,1,4.0,8,1,10.0,8,1,0,1,8,1,1002.8,8,1,1.6,0,8,1
2022/8/13,29.0,8,1,2.0,0,8,1,16.51,8,1,0,1,8,1,3.3,8,1,8.8,8,1,0,1,8,1,1000.2,8,1,4.1,0,8,1
2022/8/14,28.1,8,1,17.5,0,8,1,15.56,8,1,0,1,8,1,2.1,8,1,9.8,8,1,0,1,8,1,1002.2,8,1,2.8,0,8,1
2022/8/15,29.2,8,1,0,1,8,1,17.33,8,1,0,1,8,1,1.9,8,1,8.3,8,1,0,1,8,1,1001.5,8,1,5.5,0,8,1
2022/8/16,29.6,8,1,2.5,0,8,1,17.92,8,1,0,1,8,1,2.9,8,1,9.3,8,1,0,1,8,1,1000.2,8,1,5.4,0,8,1
2022/8/17,25.7,8,1,32.0,0,8,1,9.71,8,1,0,1,8,1,1.5,8,1,10.0,8,1,0,1,8,1,1003.4,8,1,0.9,0,8,1
2022/8/18,26.8,8,1,38.0,0,8,1,17.77,8,1,0,1,8,1,3.3,8,1,5.8,8,1,0,1,8,1,999.8,8,1,6.7,0,8,1
2022/8/19,28.0,8,1,0,1,8,1,23.38,8,1,0,1,8,1,2.4,8,1,7.8,8,1,0,1,8,1,999.0,8,1,10.9,0,8,1
2022/8/20,28.2,8,1,3.0,0,8,1,10.62,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,997.4,8,1,0.9,0,8,1
2022/8/21,28.0,8,1,5.5,0,8,1,12.26,8,1,0,1,8,1,2.0,8,1,9.8,8,1,0,1,8,1,997.6,8,1,1.4,0,8,1
2022/8/22,28.6,8,1,4.0,0,8,1,17.25,8,1,0,1,8,1,3.0,8,1,6.5,8,1,0,1,8,1,1000.1,8,1,4.5,0,8,1
2022/8/23,28.5,8,1,2.5,0,8,1,11.41,8,1,0,1,8,1,1.7,8,1,10.0,8,1,0,1,8,1,999.9,8,1,1.9,0,8,1
2022/8/24,29.9,8,1,0.0,0,8,1,21.24,8,1,0,1,8,1,2.8,8,1,8.5,8,1,0,1,8,1,999.0,8,1,8.0,0,8,1
2022/8/25,26.9,8,1,33.0,0,8,1,3.83,8,1,0,1,8,1,1.6,8,1,10.0,8,1,0,1,8,1,999.0,8,1,0.0,0,8,1
2022/8/26,28.1,8,1,0.0,0,8,1,14.84,8,1,0,1,8,1,2.0,8,1,9.5,8,1,0,1,8,1,998.6,8,1,3.0,0,8,1
2022/8/27,28.0,8,1,5.0,0,8,1,10.89,8,1,0,1,8,1,1.9,8,1,8.0,8,1,0,1,8,1,999.8,8,1,3.4,0,8,1
2022/8/28,26.7,8,1,0.5,0,8,1,16.97,8,1,0,1,8,1,3.8,8,1,7.0,8,1,0,1,8,1,1004.1,8,1,6.5,0,8,1
2022/8/29,25.8,8,1,0.0,0,8,1,21.11,8,1,0,1,8,1,2.5,8,1,8.5,8,1,0,1,8,1,1009.8,8,1,6.6,0,8,1
2022/8/30,26.1,8,1,8.0,0,8,1,12.46,8,1,0,1,8,1,2.3,8,1,8.8,8,1,0,1,8,1,1006.7,8,1,2.1,0,8,1
2022/8/31,28.5,8,1,18.0,0,8,1,18.30,8,1,0,1,8,1,4.4,8,1,9.5,8,1,0,1,8,1,1003.0,8,1,6.3,0,8,1
2022/9/1,27.8,8,1,1.0,0,8,1,10.31,8,1,0,1,8,1,3.1,8,1,10.0,8,1,0,1,8,1,1004.1,8,1,1.3,0,8,1
2022/9/2,26.7,8,1,8.5,0,8,1,15.18,8,1,0,1,8,1,2.4,8,1,9.5,8,1,0,1,8,1,1007.7,8,1,4.1,0,8,1
2022/9/3,26.9,8,1,5.0,0,8,1,14.18,8,1,0,1,8,1,2.3,8,1,9.5,8,1,0,1,8,1,1008.9,8,1,2.7,0,8,1
2022/9/4,27.3,8,1,3.5,0,8,1,16.12,8,1,0,1,8,1,2.6,8,1,5.8,8,1,0,1,8,1,1008.7,8,1,6.5,0,8,1
2022/9/5,28.2,8,1,0.5,0,8,1,20.92,8,1,0,1,8,1,3.4,8,1,5.0,8,1,0,1,8,1,1007.6,8,1,9.3,0,8,1
2022/9/6,27.6,8,1,16.5,0,8,1,13.65,8,1,0,1,8,1,5.5,8,1,9.5,8,1,0,1,8,1,1003.9,8,1,4.5,0,8,1
2022/9/7,27.9,8,1,3.0,0,8,1,22.64,8,1,0,1,8,1,3.0,8,1,8.8,8,1,0,1,8,1,1004.9,8,1,9.2,0,8,1
2022/9/8,25.9,8,1,11.5,0,8,1,7.57,8,1,0,1,8,1,2.2,8,1,10.0,8,1,0,1,8,1,1007.4,8,1,0.1,0,8,1
2022/9/9,27.1,8,1,7.0,0,8,1,17.87,8,1,0,1,8,1,2.7,8,1,9.5,8,1,0,1,8,1,1007.3,8,1,5.5,0,8,1
2022/9/10,27.6,8,1,52.5,0,8,1,21.09,8,1,0,1,8,1,2.5,8,1,5.0,8,1,0,1,8,1,1008.2,8,1,10.3,0,8,1
2022/9/11,28.6,8,1,0.0,0,8,1,21.26,8,1,0,1,8,1,2.5,8,1,6.3,8,1,0,1,8,1,1007.6,8,1,10.2,0,8,1
2022/9/12,28.4,8,1,0,1,8,1,18.97,8,1,0,1,8,1,2.3,8,1,8.3,8,1,0,1,8,1,1007.1,8,1,10.6,0,8,1
2022/9/13,28.8,8,1,0,1,8,1,18.73,8,1,0,1,8,1,2.0,8,1,7.8,8,1,0,1,8,1,1007.8,8,1,9.2,0,8,1
2022/9/14,29.2,8,1,0.0,0,8,1,17.93,8,1,0,1,8,1,2.9,8,1,9.3,8,1,0,1,8,1,1007.9,8,1,9.1,0,8,1
